0.86,242606375817558,Linux,armv7l,"up 5 hours, 21 minutes",2022-02-03 20:28:00,46.738,1.8,4,0,700.0,600.0,1800.0,3.5000000000000004,3.25,2.25,8.282423296,303.538176,83.88141692003664,16.1,6.3,1385645,33392921,10301,47783
0.86,242606375817558,Linux,armv7l,"up 5 hours, 31 minutes",2022-02-03 20:28:00,46.251,1.8,4,0,600.0,600.0,1800.0,3.5000000000000004,2.25,2.25,8.282423296,303.890432,83.86895448044486,16.1,6.3,1401703,33500428,10413,48461
0.86,242606375817558,Linux,armv7l,"up 5 hours, 41 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,700.0,600.0,1800.0,3.25,2.25,2.0,8.282423296,304.226304,83.88018056690252,16.1,6.3,1414488,33579860,10508,49042
0.86,242606375817558,Linux,armv7l,"up 5 hours, 51 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,4.5,2.75,2.25,8.282423296,304.562176,83.87696604875386,16.1,6.3,1427752,33716038,10610,49839
0.86,242606375817558,Linux,armv7l,"up 6 hours, 1 minute",2022-02-03 20:28:00,46.251,1.8,4,0,800.0,600.0,1800.0,0.0,0.75,1.5,8.282423296,305.012736,83.86395961378307,16.1,6.3,1443588,33817419,10723,50512
0.86,242606375817558,Linux,armv7l,"up 6 hours, 11 minutes",2022-02-03 20:28:00,45.764,1.9,4,0,800.0,600.0,1800.0,3.0,2.0,1.7500000000000002,8.282423296,305.41824,83.8571349444828,16.1,6.3,1457171,33909440,10828,51153
0.86,242606375817558,Linux,armv7l,"up 6 hours, 21 minutes",2022-02-03 20:28:00,44.79,1.9,4,0,600.0,600.0,1800.0,1.25,1.7500000000000002,1.7500000000000002,8.282423296,305.803264,83.85589859134869,16.1,6.3,1470588,33998096,10929,51782
0.86,242606375817558,Linux,armv7l,"up 6 hours, 31 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,700.0,600.0,1800.0,1.25,1.5,1.5,8.282423296,306.122752,83.85134881181519,16.1,6.3,1486362,34109452,11043,52495
0.86,242606375817558,Linux,armv7l,"up 6 hours, 41 minutes",2022-02-03 20:28:00,46.251,1.8,4,0,900.0,600.0,1800.0,2.75,1.5,1.25,8.282423296,306.42176,83.86470142566353,16.1,6.3,1499852,34205632,11145,53152
0.86,242606375817558,Linux,armv7l,"up 6 hours, 51 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,600.0,600.0,1800.0,1.25,1.25,1.25,8.282423296,306.782208,83.85362370158194,16.1,6.3,1516095,34317862,11261,53873
0.86,242606375817558,Linux,armv7l,"up 7 hours, 1 minute",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,10.25,4.25,1.7500000000000002,8.282423296,307.146752,83.85263461907465,16.1,6.3,1529020,34408211,11357,54512
0.86,242606375817558,Linux,armv7l,"up 7 hours, 11 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,600.0,600.0,1800.0,0.25,1.7500000000000002,1.7500000000000002,8.282423296,307.478528,83.851596082442,16.1,6.3,1542334,34491702,11455,55112
0.86,242606375817558,Linux,armv7l,"up 7 hours, 21 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,800.0,600.0,1800.0,0.0,1.0,1.7500000000000002,8.282423296,307.810304,83.84650230752949,16.2,6.3,1558297,34584019,11568,55737
0.86,242606375817558,Linux,armv7l,"up 7 hours, 31 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,2.5,2.25,1.7500000000000002,8.282423296,308.16256,83.84462305076565,16.2,6.3,1571334,34677992,11666,56393
0.86,242606375817558,Linux,armv7l,"up 7 hours, 41 minutes",2022-02-03 20:28:00,45.277,1.9,4,0,600.0,600.0,1800.0,4.0,2.25,1.7500000000000002,8.282423296,308.477952,83.84056781248579,16.2,6.3,1584160,34789635,11763,57131
0.86,242606375817558,Linux,armv7l,"up 7 hours, 51 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,600.0,600.0,1800.0,0.75,1.5,1.5,8.282423296,308.79744,83.85194226131955,16.1,6.3,1597298,34873436,11862,57738
0.86,242606375817558,Linux,armv7l,"up 8 hours, 1 minute",2022-02-03 20:28:00,46.251,1.8,4,0,700.0,600.0,1800.0,1.25,1.25,1.5,8.282423296,309.149696,83.84022163360824,16.2,6.3,1613400,34984608,11977,58457
0.86,242606375817558,Linux,armv7l,"up 8 hours, 11 minutes",2022-02-03 20:28:00,44.303,1.8,4,0,700.0,600.0,1800.0,2.0,1.7500000000000002,2.0,8.282423296,309.59616,83.8408150831126,16.2,6.3,1626996,35084959,12079,59126
0.86,242606375817558,Linux,armv7l,"up 8 hours, 21 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,3.75,3.25,2.5,8.282423296,309.952512,83.82637447850625,16.2,6.3,1643213,35194574,12195,59830
0.86,242606375817558,Linux,armv7l,"up 8 hours, 31 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,6.0,3.25,2.5,8.282423296,310.35392,83.83769947321466,16.2,6.3,1655486,35290543,12285,60469
0.86,242606375817558,Linux,armv7l,"up 8 hours, 41 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,600.0,600.0,1800.0,1.0,2.0,2.0,8.282423296,310.820864,83.82746246926426,16.2,6.3,1668252,35380386,12380,61086
0.86,242606375817558,Linux,armv7l,"up 8 hours, 51 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,600.0,600.0,1800.0,0.25,1.7500000000000002,2.0,8.282423296,311.246848,83.83700711545956,16.2,6.3,1681504,35475409,12479,61731
0.86,242606375817558,Linux,armv7l,"up 9 hours, 1 minute",2022-02-03 20:28:00,45.764,1.8,4,0,700.0,600.0,1800.0,3.25,2.75,2.25,8.282423296,311.693312,83.83359478080942,16.2,6.3,1697320,35564901,12591,62347
0.86,242606375817558,Linux,armv7l,"up 9 hours, 11 minutes",2022-02-03 20:28:00,44.303,1.8,4,0,700.0,600.0,1800.0,3.25,1.7500000000000002,2.0,8.282423296,312.17664,83.82766028576572,16.2,6.3,1711070,35655048,12695,62970
0.86,242606375817558,Linux,armv7l,"up 9 hours, 21 minutes",2022-02-03 20:28:00,44.303,1.8,4,0,600.0,600.0,1800.0,1.7500000000000002,2.5,2.25,8.282423296,312.578048,83.81277459403108,16.2,6.3,1723854,35746467,12791,63600
0.86,242606375817558,Linux,armv7l,"up 9 hours, 31 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,900.0,600.0,1800.0,1.5,2.0,2.0,8.282423296,313.053184,83.81564293330221,16.2,6.3,1747699,35861443,12929,64305
0.86,242606375817558,Linux,armv7l,"up 9 hours, 41 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,3.25,2.75,2.25,8.282423296,313.479168,83.81851127257333,16.2,6.3,1760682,35948014,13026,64908
0.86,242606375817558,Linux,armv7l,"up 9 hours, 51 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,900.0,600.0,1800.0,0.75,2.0,2.0,8.282423296,313.905152,83.81287350228182,16.2,6.3,1774180,36024360,13127,65487
0.86,242606375817558,Linux,armv7l,"up 10 hours, 1 minute",2022-02-03 20:28:00,46.251,1.9,4,0,800.0,600.0,1800.0,4.25,5.5,3.5000000000000004,8.282423296,314.597376,83.81767055244214,16.2,6.3,1789743,36107574,13236,66074
0.86,242606375817558,Linux,armv7l,"up 10 hours, 11 minutes",2022-02-03 20:28:00,46.251,1.9,4,0,700.0,600.0,1800.0,0.0,0.75,1.7500000000000002,8.282423296,315.338752,83.81752219006606,16.2,6.3,1819207,36200420,13374,66677
0.86,242606375817558,Linux,armv7l,"up 10 hours, 21 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,600.0,600.0,1800.0,0.0,0.75,1.25,8.282423296,315.76064,83.81420876366664,16.2,6.3,1831997,36301743,13469,67348
0.86,242606375817558,Linux,armv7l,"up 10 hours, 31 minutes",2022-02-03 20:28:00,44.303,1.8,4,0,600.0,600.0,1800.0,4.25,4.0,2.5,8.282423296,316.116992,83.81974762570744,16.2,6.3,1847997,36414542,13583,68112
0.86,242606375817558,Linux,armv7l,"up 10 hours, 41 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,3.75,3.25,2.25,8.282423296,316.428288,83.81223059865208,16.2,6.3,1861249,36512786,13682,68812
0.86,242606375817558,Linux,armv7l,"up 10 hours, 51 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,1.25,1.7500000000000002,2.0,8.282423296,316.788736,83.81648365343341,16.2,6.3,1877132,36587229,13793,69384
0.86,242606375817558,Linux,armv7l,"up 11 hours, 1 minute",2022-02-03 20:28:00,45.277,1.8,4,0,600.0,600.0,1800.0,1.7500000000000002,1.7500000000000002,1.7500000000000002,8.282423296,317.108224,83.82039052933717,16.2,6.3,1890099,36707409,13890,70150
0.86,242606375817558,Linux,armv7l,"up 11 hours, 11 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,700.0,600.0,1800.0,1.25,2.0,2.0,8.282423296,317.411328,83.82311050623221,16.2,6.3,1903299,36814488,13988,70853
0.86,242606375817558,Linux,armv7l,"up 11 hours, 21 minutes",2022-02-03 20:28:00,45.764,1.8,4,0,800.0,600.0,1800.0,1.0,2.5,2.0,8.282423296,317.72672,83.82108288709227,16.2,6.3,1916899,36923262,14089,71566
0.86,242606375817558,Linux,armv7l,"up 11 hours, 31 minutes",2022-02-03 20:28:00,43.816,1.9,4,0,700.0,600.0,1800.0,1.0,1.7500000000000002,1.7500000000000002,8.282423296,318.021632,83.81450548841883,16.2,6.3,1932455,37056878,14197,72367
0.86,242606375817558,Linux,armv7l,"up 11 hours, 41 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,600.0,600.0,1800.0,0.5,1.0,1.0,8.282423296,318.308352,83.82162688247128,16.2,6.3,1945533,37166977,14294,73076
0.86,242606375817558,Linux,armv7l,"up 11 hours, 51 minutes",2022-02-03 20:28:00,45.277,1.8,4,0,900.0,600.0,1800.0,3.0,2.0,1.0,8.282423296,318.640128,83.8029332230836,16.2,6.3,1965201,37317697,14414,73950
0.86,242606375817558,Linux,armv7l,"up 12 hours, 1 minute",2022-02-03 20:28:00,44.79,1.9,4,0,600.0,600.0,1800.0,4.75,2.5,1.0,8.282423296,318.99648,83.79507001715069,16.2,6.3,1977775,37446104,14507,74747
0.86,242606375817558,Linux,armv7l,"up 12 hours, 11 minutes",2022-02-03 20:28:00,44.303,1.8,4,0,750.0,600.0,1800.0,5.0,2.75,1.5,8.282423296,319.295488,83.81005461713605,16.2,6.3,1991098,37551151,14606,75473
0.86,242606375817558,Linux,armv7l,"up 12 hours, 21 minutes",2022-02-03 20:28:00,45.277,1.9,4,0,800.0,600.0,1800.0,2.25,2.0,1.7500000000000002,8.282423296,319.586304,83.80817536037222,16.2,6.3,2007421,37712692,14721,76448
0.86,242606375817558,Linux,armv7l,"up 12 hours, 31 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,700.0,600.0,1800.0,6.25,3.5000000000000004,2.5,8.282423296,319.8976,83.80179577820023,16.2,6.3,2020665,37818927,14821,77140
0.86,242606375817558,Linux,armv7l,"up 12 hours, 41 minutes",2022-02-03 20:28:00,45.764,1.9,4,0,900.0,600.0,1800.0,3.5000000000000004,2.25,2.25,8.282423296,320.249856,83.81114260789407,16.2,6.3,2033617,37897910,14918,77731
0.86,242606375817558,Linux,armv7l,"up 12 hours, 51 minutes",2022-02-03 20:28:00,45.277,1.9,4,0,800.0,600.0,1800.0,3.25,2.5,2.25,8.282423296,320.6144,83.80871935575122,16.2,6.3,2047097,37983892,15020,78354
0.86,242606375817558,Linux,armv7l,"up 13 hours, 1 minute",2022-02-03 20:28:00,45.764,1.9,4,0,600.0,600.0,1800.0,4.0,3.5000000000000004,2.5,8.282423296,320.966656,83.7842890178213,16.2,6.3,2069110,38077696,15168,78965
0.86,242606375817558,Linux,armv7l,"up 13 hours, 11 minutes",2022-02-03 20:28:00,44.79,1.8,4,0,900.0,600.0,1800.0,0.0,0.5,1.25,8.282423296,321.347584,83.78339884356473,16.2,6.3,2083032,38143951,15275,79518
0.86,242606375817558,Linux,armv7l,"up 13 hours, 21 minutes",2022-02-03 20:28:00,49.173,3.1,4,0,700.0,600.0,1800.0,10.25,6.0,3.0,8.282423296,322.691072,84.00960201298072,16.0,6.3,2096623,38229454,15378,80202
0.86,242606375817558,Linux,armv7l,"up 13 hours, 31 minutes",2022-02-03 20:28:00,49.66,7.7,4,0,800.0,600.0,1800.0,8.75,9.0,6.0,8.282423296,308.310016,83.47609090855141,16.5,6.3,2112355,38323572,15488,80934
0.86,242606375817558,Linux,armv7l,"up 13 hours, 41 minutes",2022-02-03 20:28:00,49.66,6.9,4,0,800.0,600.0,1800.0,10.25,8.25,6.75,8.282423296,308.703232,83.89674769889955,16.1,6.3,2125341,38416306,15585,81590
0.86,242606375817558,Linux,armv7l,"up 13 hours, 51 minutes",2022-02-03 20:28:00,50.147,7.0,4,0,700.0,600.0,1800.0,7.5,7.5,6.75,8.282423296,309.071872,83.8289460930252,16.2,6.3,2138713,38523967,15686,82320
0.86,242606375817558,Linux,armv7l,"up 14 hours, 1 minute",2022-02-03 20:28:00,49.173,7.0,4,0,900.0,600.0,1800.0,5.75,6.75,6.75,8.282423296,309.53472,83.8720700903428,16.1,6.3,2154870,38642355,15801,83120
0.86,242606375817558,Linux,armv7l,"up 14 hours, 11 minutes",2022-02-03 20:28:00,48.686,7.0,4,0,800.0,600.0,1800.0,7.000000000000001,7.5,7.000000000000001,8.282423296,309.895168,83.86425633853524,16.1,6.3,2168569,38733102,15904,83764
0.86,242606375817558,Linux,armv7l,"up 14 hours, 21 minutes",2022-02-03 20:28:00,49.173,7.0,4,0,900.0,600.0,1800.0,7.75,8.0,7.249999999999999,8.282423296,310.247424,83.8920990111153,16.1,6.3,2181914,38882836,16003,84669
0.86,242606375817558,Linux,armv7l,"up 14 hours, 31 minutes",2022-02-03 20:28:00,50.147,7.0,4,0,700.0,600.0,1800.0,9.75,7.5,7.000000000000001,8.282423296,310.689792,83.84254597750035,16.2,6.3,2199905,39015127,16123,85474
0.86,242606375817558,Linux,armv7l,"up 14 hours, 41 minutes",2022-02-03 20:28:00,50.147,7.0,4,0,700.0,600.0,1800.0,12.0,9.5,7.75,8.282423296,311.0912,83.8178683689436,16.2,6.3,2217898,39150864,16228,86299
0.86,242606375817558,Linux,armv7l,"up 14 hours, 51 minutes",2022-02-03 20:28:00,49.66,7.0,4,0,700.0,600.0,1800.0,7.249999999999999,7.75,7.249999999999999,8.282423296,311.43936,83.81865963494943,16.2,6.3,2230580,39251587,16321,87011
0.86,242606375817558,Linux,armv7l,"up 15 hours, 1 minute",2022-02-03 20:28:00,50.634,7.0,4,0,700.0,600.0,1800.0,15.5,10.0,8.5,8.282423296,311.832576,83.8828510896722,16.1,6.3,2246306,39371087,16432,87764
0.86,242606375817558,Linux,armv7l,"up 15 hours, 11 minutes",2022-02-03 20:28:00,50.634,7.0,4,0,800.0,600.0,1800.0,4.25,6.75,7.249999999999999,8.282423296,312.172544,83.87568024149438,16.1,6.3,2271649,39480092,16548,88474
0.86,242606375817558,Linux,armv7l,"up 15 hours, 21 minutes",2022-02-03 20:28:00,50.147,7.0,4,0,900.0,600.0,1800.0,7.75,8.5,7.75,8.282423296,312.430592,83.87785622301041,16.1,6.3,2288234,39561604,16664,89068
0.86,242606375817558,Linux,armv7l,"up 15 hours, 31 minutes",2022-02-03 20:28:00,50.147,6.9,4,0,800.0,600.0,1800.0,7.5,8.0,7.5,8.282423296,312.725504,83.81935199270453,16.2,6.3,2301159,39696113,16760,89866
0.86,242606375817558,Linux,armv7l,"up 15 hours, 41 minutes",2022-02-03 20:28:00,50.147,7.0,4,0,800.0,600.0,1800.0,7.75,9.25,8.25,8.282423296,313.147392,83.87132827846233,16.1,6.3,2313859,39803501,16854,90578
0.86,242606375817558,Linux,armv7l,"up 15 hours, 51 minutes",2022-02-03 20:28:00,50.634,7.0,4,0,900.0,600.0,1800.0,8.25,8.25,8.25,8.282423296,313.516032,83.84318888113009,16.2,6.3,2329636,39940508,16965,91419
0.86,242606375817558,Linux,armv7l,"up 16 hours, 1 minute",2022-02-03 20:28:00,49.66,7.0,4,0,800.0,600.0,1800.0,11.0,8.5,8.0,8.282423296,313.888768,83.8748395213632,16.1,6.3,2342757,40034709,17065,92080
0.86,242606375817558,Linux,armv7l,"up 16 hours, 11 minutes",2022-02-03 20:28:00,49.66,7.0,4,0,800.0,600.0,1800.0,7.000000000000001,8.75,8.75,8.282423296,314.2656,83.86771812731074,16.1,6.3,2356386,40138803,17168,92770
0.86,242606375817558,Linux,armv7l,"up 16 hours, 21 minutes",2022-02-03 20:28:00,49.173,7.0,4,0,800.0,600.0,1800.0,5.75,8.25,8.75,8.282423296,314.7776,83.84546377089684,16.2,6.3,2372372,40250209,17278,93498
0.86,242606375817558,Linux,armv7l,"up 16 hours, 31 minutes",2022-02-03 20:28:00,47.225,7.0,4,0,800.0,600.0,1800.0,8.25,7.5,8.25,8.282423296,315.244544,83.87568024149438,16.1,6.3,2385617,40346422,17378,94158
0.86,242606375817558,Linux,armv7l,"up 16 hours, 41 minutes",2022-02-03 20:28:00,45.277,7.0,4,0,900.0,600.0,1800.0,6.75,8.25,8.25,8.282423296,315.695104,83.87157554908916,16.1,6.3,2397939,40433372,17469,94841
0.86,242606375817558,Linux,armv7l,"up 16 hours, 51 minutes",2022-02-03 20:28:00,46.251,7.0,4,0,800.0,600.0,1800.0,9.5,8.5,8.5,8.282423296,316.219392,83.85060699993473,16.1,6.3,2413757,40558055,17581,95591
